fecha,producto_id,Amazon,Decathlon,Deporvillage
2022-11-26,PROD_013,23.38,22.51,25.19
2022-11-26,PROD_014,40.77,37.2,37.3
2022-11-26,PROD_015,144.5125,150.0375,143.45000000000002
2022-11-26,PROD_016,816.0500000000001,752.6,856.8625
2022-11-26,PROD_017,95.45,83.1,95.23
2022-11-26,PROD_018,71.77,65.05,70.5
2022-11-26,PROD_019,109.43,97.54,109.53
2022-11-26,PROD_020,77.96,70.8,80.09
2022-11-26,PROD_021,132.20000000000002,119.0375,127.4625
2022-11-26,PROD_022,20.84,18.09,19.55
2022-11-26,PROD_023,36.59,32.12,35.95
2022-11-26,PROD_024,52.66,48.4,48.61
2022-11-27,PROD_001,89.39999999999999,116.0125,103.3125
2022-11-27,PROD_002,120.175,118.6375,127.975
2022-11-27,PROD_003,89.87,79.98,88.54
2022-11-27,PROD_004,78.06,70.74,74.31
2022-11-27,PROD_005,34.41,33.38,33.61
2022-11-27,PROD_006,68.35,58.53,64.61
2022-11-27,PROD_007,69.87,61.3,69.56
2022-11-27,PROD_008,60.4,59.2,65.63
2022-11-27,PROD_009,380.175,349.48749999999995,369.8375
2022-11-27,PROD_010,185.4625,164.2625,171.2125
2022-11-27,PROD_011,45.09,41.83,42.39
2022-11-27,PROD_012,50.92,53.27,55.37
2022-11-27,PROD_013,26.85,22.39,24.8
2022-11-27,PROD_014,38.48,36.94,38.89
2022-11-27,PROD_015,143.8125,152.7875,135.8375
2022-11-27,PROD_016,767.9625,765.6624999999999,834.9
2022-11-27,PROD_017,97.67,88.79,90.32
2022-11-27,PROD_018,75.09,63.68,65.98
2022-11-27,PROD_019,110.35,97.76,103.73
2022-11-27,PROD_020,76.06,72.96,82.02
2022-11-27,PROD_021,134.38750000000002,117.4125,125.7375
2022-11-27,PROD_022,20.33,18.97,20.57
2022-11-27,PROD_023,36.99,31.77,34.46
2022-11-27,PROD_024,47.76,44.38,49.12
2022-11-28,PROD_001,84.1,108.7375,96.1875
2022-11-28,PROD_002,113.125,111.725,120.3625
2022-11-28,PROD_003,79.35,74.84,82.02
2022-11-28,PROD_004,77.45,65.47,73.36
2022-11-28,PROD_005,36.19,33.46,35.89
2022-11-28,PROD_006,61.73,58.24,67.8
2022-11-28,PROD_007,69.03,67.68,70.17
2022-11-28,PROD_008,67.96,59.16,66.94
2022-11-28,PROD_009,364.5375,329.20000000000005,347.36249999999995
2022-11-28,PROD_010,178.425,142.5375,167.2125
2022-11-28,PROD_011,47.11,40.31,46.1
2022-11-28,PROD_012,52.87,51.75,58.35
2022-11-28,PROD_013,26.56,22.52,24.84
2022-11-28,PROD_014,43.32,34.79,42.08
2022-11-28,PROD_015,136.2,148.03750000000002,133.7
2022-11-28,PROD_016,727.2624999999999,709.2375,765.125
2022-11-28,PROD_017,89.53,89.78,91.14
2022-11-28,PROD_018,76.56,67.48,71.0
2022-11-28,PROD_019,111.47,99.9,105.5
2022-11-28,PROD_020,76.17,70.8,85.27
2022-11-28,PROD_021,125.5875,108.35,118.5125
2022-11-28,PROD_022,20.22,18.44,20.37
2022-11-28,PROD_023,35.3,33.38,33.49
2022-11-28,PROD_024,48.37,46.25,50.53
2022-11-29,PROD_001,92.55,123.875,107.35
2022-11-29,PROD_002,131.7125,122.925,131.625
2022-11-29,PROD_003,81.01,81.75,83.59
2022-11-29,PROD_004,75.9,70.36,74.19
2022-11-29,PROD_005,32.4,31.58,37.31
2022-11-29,PROD_006,66.84,57.49,66.22
2022-11-29,PROD_007,76.39,64.25,68.61
2022-11-29,PROD_008,63.07,61.59,63.74
2022-11-29,PROD_009,423.0375,376.525,388.4875
2022-11-29,PROD_010,198.7125,163.825,188.1625
2022-11-29,PROD_011,46.28,40.0,43.99
2022-11-29,PROD_012,50.32,52.97,54.55
2022-11-29,PROD_013,25.25,22.86,25.15
2022-11-29,PROD_014,41.39,37.27,40.69
2022-11-29,PROD_015,149.85,164.975,150.625
2022-11-29,PROD_016,829.0,818.0500000000001,876.0250000000001
2022-11-29,PROD_017,94.37,85.48,95.73
2022-11-29,PROD_018,72.15,63.9,66.43
2022-11-29,PROD_019,109.17,98.56,112.05
2022-11-29,PROD_020,72.98,73.9,79.1
2022-11-29,PROD_021,143.9375,123.775,137.1875
2022-11-29,PROD_022,20.95,17.44,19.9
2022-11-29,PROD_023,33.07,31.29,35.96
2022-11-29,PROD_024,52.08,45.67,48.53
2022-11-30,PROD_001,91.6125,119.1,111.0375
2022-11-30,PROD_002,131.525,126.7,131.1375
2022-11-30,PROD_003,84.28,75.26,88.59
2022-11-30,PROD_004,73.34,64.2,78.5
2022-11-30,PROD_005,35.18,33.04,35.62
2022-11-30,PROD_006,60.67,59.78,67.21
2022-11-30,PROD_007,73.34,63.93,68.26
2022-11-30,PROD_008,65.55,61.97,67.21
2022-11-30,PROD_009,413.9500000000001,362.575,398.025
2022-11-30,PROD_010,201.4125,170.15,178.9
2022-11-30,PROD_011,45.12,42.01,46.38
2022-11-30,PROD_012,55.79,49.09,54.68
2022-11-30,PROD_013,24.53,22.66,24.86
2022-11-30,PROD_014,39.06,37.41,39.31
2022-11-30,PROD_015,150.2625,162.95000000000002,151.1
2022-11-30,PROD_016,836.0250000000001,797.1875,864.5625
2022-11-30,PROD_017,95.62,87.89,97.66
2022-11-30,PROD_018,70.03,62.84,70.42
2022-11-30,PROD_019,120.41,103.73,111.8
2022-11-30,PROD_020,83.98,74.38,77.74
2022-11-30,PROD_021,140.3625,125.6875,133.9625
2022-11-30,PROD_022,18.36,18.51,19.7
2022-11-30,PROD_023,36.11,31.76,35.29
2022-11-30,PROD_024,53.75,45.26,51.92
2023-10-25,PROD_001,86.97,115.33,103.74
2023-10-25,PROD_002,123.05,114.59,126.85
2023-10-25,PROD_003,80.38,75.38,85.92
2023-10-25,PROD_004,76.85,66.69,72.66
2023-10-25,PROD_005,34.22,32.53,33.6
2023-10-25,PROD_006,65.59,61.94,62.39
2023-10-25,PROD_007,72.98,64.12,68.86
2023-10-25,PROD_008,65.13,62.3,63.83
2023-10-25,PROD_009,385.31,345.15,381.14
2023-10-25,PROD_010,187.2,159.84,174.2
2023-10-25,PROD_011,43.4,40.57,42.65
2023-10-25,PROD_012,56.32,51.45,56.86
2023-10-25,PROD_013,25.97,22.2,25.7
2023-10-25,PROD_014,41.81,36.0,38.53
2023-10-25,PROD_015,146.17,152.2,143.72
2023-10-25,PROD_016,804.68,755.26,831.76
2023-10-25,PROD_017,99.23,84.79,98.29
2023-10-25,PROD_018,73.71,64.75,69.79
2023-10-25,PROD_019,117.5,97.08,107.7
2023-10-25,PROD_020,79.04,73.19,81.39
2023-10-25,PROD_021,135.69,115.93,129.07
2023-10-25,PROD_022,19.28,18.51,19.36
2023-10-25,PROD_023,33.9,33.85,36.35
2023-10-25,PROD_024,49.93,45.49,51.01
2023-10-26,PROD_001,88.29,115.42,102.04
2023-10-26,PROD_002,119.69,115.4,127.51
2023-10-26,PROD_003,84.58,73.42,82.3
2023-10-26,PROD_004,71.22,68.09,75.28
2023-10-26,PROD_005,34.18,33.02,33.18
2023-10-26,PROD_006,61.5,59.06,63.24
2023-10-26,PROD_007,67.75,65.23,65.68
2023-10-26,PROD_008,64.73,61.26,65.73
2023-10-26,PROD_009,399.29,343.8,375.32
2023-10-26,PROD_010,184.98,158.51,175.75
2023-10-26,PROD_011,41.76,43.73,46.71
2023-10-26,PROD_012,54.96,49.96,53.44
2023-10-26,PROD_013,26.21,22.2,25.92
2023-10-26,PROD_014,41.96,36.95,41.4
2023-10-26,PROD_015,146.03,154.9,144.65
2023-10-26,PROD_016,793.59,773.34,835.49
2023-10-26,PROD_017,89.97,83.85,93.03
2023-10-26,PROD_018,65.96,63.77,71.09
2023-10-26,PROD_019,106.01,99.36,107.03
2023-10-26,PROD_020,82.91,73.59,81.52
2023-10-26,PROD_021,135.53,118.73,126.87
2023-10-26,PROD_022,21.01,18.26,21.22
2023-10-26,PROD_023,32.51,31.02,35.89
2023-10-26,PROD_024,46.76,45.64,52.21
2023-10-27,PROD_001,88.2,114.79,100.59
2023-10-27,PROD_002,120.84,118.5,127.67
2023-10-27,PROD_003,80.06,78.63,81.59
2023-10-27,PROD_004,75.43,68.0,70.49
2023-10-27,PROD_005,37.41,31.58,35.01
2023-10-27,PROD_006,66.67,59.56,66.95
2023-10-27,PROD_007,67.07,65.98,73.54
2023-10-27,PROD_008,59.34,59.9,64.99
2023-10-27,PROD_009,391.36,362.54,375.55
2023-10-27,PROD_010,187.6,157.67,174.73
2023-10-27,PROD_011,43.86,39.74,44.71
2023-10-27,PROD_012,56.75,49.49,56.83
2023-10-27,PROD_013,25.06,24.25,25.39
2023-10-27,PROD_014,38.51,38.72,39.76
2023-10-27,PROD_015,144.56,152.93,145.18
2023-10-27,PROD_016,807.36,753.57,832.14
2023-10-27,PROD_017,93.12,89.28,89.53
2023-10-27,PROD_018,68.27,63.28,66.92
2023-10-27,PROD_019,114.31,99.77,105.52
2023-10-27,PROD_020,77.29,76.36,77.45
2023-10-27,PROD_021,137.89,115.66,127.36
2023-10-27,PROD_022,20.44,18.21,19.9
2023-10-27,PROD_023,35.72,31.4,35.09
2023-10-27,PROD_024,49.17,44.4,52.43
2023-10-28,PROD_001,87.61,115.55,103.1
2023-10-28,PROD_002,122.47,115.53,127.31
2023-10-28,PROD_003,88.86,78.04,83.96
2023-10-28,PROD_004,76.17,67.51,75.55
2023-10-28,PROD_005,38.13,32.48,35.14
2023-10-28,PROD_006,65.49,61.1,63.3
2023-10-28,PROD_007,75.78,64.97,72.07
2023-10-28,PROD_008,62.78,59.57,65.97
2023-10-28,PROD_009,393.84,344.63,372.18
2023-10-28,PROD_010,184.71,154.56,171.0
2023-10-28,PROD_011,46.02,41.42,43.22
2023-10-28,PROD_012,55.03,48.35,51.31
2023-10-28,PROD_013,24.55,22.86,25.08
2023-10-28,PROD_014,37.81,35.14,38.81
2023-10-28,PROD_015,147.23,152.33,138.68
2023-10-28,PROD_016,774.16,753.1,820.29
2023-10-28,PROD_017,88.58,87.54,96.72
2023-10-28,PROD_018,65.14,64.2,69.74
2023-10-28,PROD_019,102.94,100.18,108.9
2023-10-28,PROD_020,77.43,73.67,81.39
2023-10-28,PROD_021,134.14,113.23,128.07
2023-10-28,PROD_022,18.49,18.61,20.31
2023-10-28,PROD_023,37.08,31.68,33.97
2023-10-28,PROD_024,52.1,47.71,47.07
2023-10-29,PROD_001,89.97,114.71,105.62
2023-10-29,PROD_002,120.68,116.14,127.82
2023-10-29,PROD_003,84.76,79.59,91.31
2023-10-29,PROD_004,77.14,68.88,73.39
2023-10-29,PROD_005,36.01,31.09,34.67
2023-10-29,PROD_006,64.53,58.95,63.85
2023-10-29,PROD_007,73.67,63.13,69.97
2023-10-29,PROD_008,70.25,59.41,67.72
2023-10-29,PROD_009,395.77,353.71,377.12
2023-10-29,PROD_010,191.95,159.18,172.02
2023-10-29,PROD_011,40.82,41.92,44.59
2023-10-29,PROD_012,60.12,49.35,52.28
2023-10-29,PROD_013,23.68,22.59,23.32
2023-10-29,PROD_014,36.94,38.68,39.52
2023-10-29,PROD_015,143.32,156.43,140.82
2023-10-29,PROD_016,787.38,770.41,804.55
2023-10-29,PROD_017,93.43,83.75,93.41
2023-10-29,PROD_018,68.19,66.39,69.01
2023-10-29,PROD_019,104.56,106.5,111.01
2023-10-29,PROD_020,85.4,76.05,76.82
2023-10-29,PROD_021,134.81,117.25,123.97
2023-10-29,PROD_022,19.28,18.97,20.35
2023-10-29,PROD_023,36.98,32.51,34.55
2023-10-29,PROD_024,47.02,46.56,48.86
2023-10-30,PROD_001,89.8,116.24,102.07
2023-10-30,PROD_002,123.17,114.66,126.71
2023-10-30,PROD_003,86.87,77.87,84.69
2023-10-30,PROD_004,74.8,68.86,69.34
2023-10-30,PROD_005,33.31,32.6,33.58
2023-10-30,PROD_006,59.07,60.71,68.84
2023-10-30,PROD_007,63.76,66.75,72.7
2023-10-30,PROD_008,70.83,59.6,67.87
2023-10-30,PROD_009,389.74,353.95,369.5
2023-10-30,PROD_010,187.78,159.48,175.14
2023-10-30,PROD_011,45.9,41.0,45.08
2023-10-30,PROD_012,58.67,51.52,55.97
2023-10-30,PROD_013,27.58,22.04,24.88
2023-10-30,PROD_014,40.48,36.24,41.69
2023-10-30,PROD_015,141.5,154.41,141.32
2023-10-30,PROD_016,776.42,764.32,822.86
2023-10-30,PROD_017,100.72,86.37,96.06
2023-10-30,PROD_018,68.65,62.12,74.42
2023-10-30,PROD_019,109.59,102.12,105.34
2023-10-30,PROD_020,84.92,75.93,84.52
2023-10-30,PROD_021,135.54,116.26,122.72
2023-10-30,PROD_022,20.97,18.9,20.38
2023-10-30,PROD_023,35.03,30.53,34.27
2023-10-30,PROD_024,49.38,43.54,49.21
2023-10-31,PROD_001,87.57,117.6,103.5
2023-10-31,PROD_002,121.66,115.22,126.61
2023-10-31,PROD_003,80.32,77.25,85.89
2023-10-31,PROD_004,70.26,70.28,75.47
2023-10-31,PROD_005,35.38,32.43,34.55
2023-10-31,PROD_006,65.01,56.01,62.37
2023-10-31,PROD_007,74.72,61.29,72.72
2023-10-31,PROD_008,70.69,60.07,62.08
2023-10-31,PROD_009,387.58,349.62,387.69
2023-10-31,PROD_010,186.35,159.08,175.94
2023-10-31,PROD_011,43.17,40.01,47.85
2023-10-31,PROD_012,50.71,51.69,54.73
2023-10-31,PROD_013,24.79,22.91,24.73
2023-10-31,PROD_014,40.1,35.42,41.27
2023-10-31,PROD_015,145.72,153.73,141.68
2023-10-31,PROD_016,787.91,763.19,822.03
2023-10-31,PROD_017,89.49,89.06,89.0
2023-10-31,PROD_018,72.84,66.1,68.5
2023-10-31,PROD_019,118.98,98.93,107.24
2023-10-31,PROD_020,75.97,70.65,81.42
2023-10-31,PROD_021,136.02,114.65,128.15
2023-10-31,PROD_022,21.91,17.57,20.16
2023-10-31,PROD_023,34.83,31.33,37.11
2023-10-31,PROD_024,47.39,45.58,48.89
2023-11-01,PROD_001,88.15,118.18,104.52
2023-11-01,PROD_002,121.92,119.16,125.62
2023-11-01,PROD_003,82.71,78.43,82.77
2023-11-01,PROD_004,73.83,71.68,78.12
2023-11-01,PROD_005,37.12,30.79,34.76
2023-11-01,PROD_006,61.2,59.64,65.03
2023-11-01,PROD_007,64.24,64.47,70.8
2023-11-01,PROD_008,66.52,62.4,61.76
2023-11-01,PROD_009,384.89,348.71,379.91
2023-11-01,PROD_010,187.06,161.3,175.8
2023-11-01,PROD_011,46.39,38.55,44.66
2023-11-01,PROD_012,54.0,50.29,52.38
2023-11-01,PROD_013,25.95,23.09,26.53
2023-11-01,PROD_014,39.48,36.9,41.56
2023-11-01,PROD_015,147.68,155.48,140.81
2023-11-01,PROD_016,793.95,772.66,825.12
2023-11-01,PROD_017,100.1,91.28,97.97
2023-11-01,PROD_018,67.01,61.52,65.1
2023-11-01,PROD_019,118.2,103.79,108.76
2023-11-01,PROD_020,82.57,68.54,79.42
2023-11-01,PROD_021,135.62,114.02,123.59
2023-11-01,PROD_022,20.96,18.28,19.79
2023-11-01,PROD_023,34.84,33.47,36.25
2023-11-01,PROD_024,51.84,47.11,50.61
2023-11-02,PROD_001,90.11,115.65,104.33
2023-11-02,PROD_002,121.34,114.01,123.79
2023-11-02,PROD_003,92.28,79.41,88.79
2023-11-02,PROD_004,75.53,67.93,75.09
2023-11-02,PROD_005,35.41,32.8,33.89
2023-11-02,PROD_006,59.98,56.73,66.94
2023-11-02,PROD_007,74.79,65.01,71.49
2023-11-02,PROD_008,65.15,59.63,60.91
2023-11-02,PROD_009,386.11,361.65,379.58
2023-11-02,PROD_010,186.46,159.11,173.74
2023-11-02,PROD_011,41.63,42.61,43.92
2023-11-02,PROD_012,51.06,52.39,55.54
2023-11-02,PROD_013,23.83,22.66,24.43
2023-11-02,PROD_014,42.76,36.14,39.22
2023-11-02,PROD_015,146.7,148.92,143.35
2023-11-02,PROD_016,791.03,764.97,812.71
2023-11-02,PROD_017,86.82,86.47,90.71
2023-11-02,PROD_018,72.16,67.08,74.64
2023-11-02,PROD_019,101.97,100.12,107.22
2023-11-02,PROD_020,81.82,70.13,75.65
2023-11-02,PROD_021,134.94,118.09,127.8
2023-11-02,PROD_022,21.23,18.81,20.1
2023-11-02,PROD_023,34.75,31.29,35.47
2023-11-02,PROD_024,48.98,44.67,46.92
2023-11-03,PROD_001,88.87,113.34,102.34
2023-11-03,PROD_002,122.57,114.75,128.38
2023-11-03,PROD_003,90.05,75.43,87.65
2023-11-03,PROD_004,70.15,64.16,69.65
2023-11-03,PROD_005,35.45,32.44,36.8
2023-11-03,PROD_006,62.9,59.9,62.53
2023-11-03,PROD_007,73.22,62.12,67.02
2023-11-03,PROD_008,67.6,62.74,66.4
2023-11-03,PROD_009,390.49,351.84,372.2
2023-11-03,PROD_010,184.22,157.98,175.28
2023-11-03,PROD_011,46.25,40.95,45.16
2023-11-03,PROD_012,53.46,49.23,55.11
2023-11-03,PROD_013,23.42,23.0,26.57
2023-11-03,PROD_014,39.82,37.89,37.44
2023-11-03,PROD_015,143.28,151.99,143.91
2023-11-03,PROD_016,803.35,765.27,835.47
2023-11-03,PROD_017,91.67,86.51,100.79
2023-11-03,PROD_018,73.08,64.57,65.96
2023-11-03,PROD_019,104.58,102.15,109.93
2023-11-03,PROD_020,76.07,72.45,80.02
2023-11-03,PROD_021,134.22,116.19,125.12
2023-11-03,PROD_022,19.35,17.42,20.65
2023-11-03,PROD_023,37.23,31.62,33.63
2023-11-03,PROD_024,52.64,46.32,51.66
2023-11-04,PROD_001,91.12,118.49,106.32
2023-11-04,PROD_002,122.94,119.74,130.45
2023-11-04,PROD_003,84.51,76.92,85.12
2023-11-04,PROD_004,70.67,70.35,72.4
2023-11-04,PROD_005,34.46,32.45,35.34
2023-11-04,PROD_006,66.92,58.84,63.52
2023-11-04,PROD_007,73.05,64.52,65.34
2023-11-04,PROD_008,69.34,58.61,68.72
2023-11-04,PROD_009,396.16,348.36,372.49
2023-11-04,PROD_010,181.91,156.84,178.29
2023-11-04,PROD_011,41.71,40.58,46.99
2023-11-04,PROD_012,51.78,50.74,54.56
2023-11-04,PROD_013,23.27,23.58,23.79
2023-11-04,PROD_014,42.2,38.02,39.05
2023-11-04,PROD_015,145.8,152.22,137.05
2023-11-04,PROD_016,795.87,755.56,826.44
2023-11-04,PROD_017,100.2,84.77,95.19
2023-11-04,PROD_018,70.93,63.56,68.46
2023-11-04,PROD_019,106.11,99.65,103.99
2023-11-04,PROD_020,77.25,74.51,77.78
2023-11-04,PROD_021,136.46,115.47,125.0
2023-11-04,PROD_022,20.46,18.02,19.36
2023-11-04,PROD_023,35.7,33.03,34.84
2023-11-04,PROD_024,53.02,44.44,52.18
2023-11-05,PROD_001,88.91,118.1,104.1
2023-11-05,PROD_002,123.67,118.48,126.85
2023-11-05,PROD_003,86.92,76.14,83.84
2023-11-05,PROD_004,80.14,67.8,77.66
2023-11-05,PROD_005,34.99,31.79,34.01
2023-11-05,PROD_006,69.21,57.06,61.89
2023-11-05,PROD_007,72.19,65.26,70.52
2023-11-05,PROD_008,63.38,59.62,66.66
2023-11-05,PROD_009,397.7,350.6,369.36
2023-11-05,PROD_010,185.49,157.16,170.87
2023-11-05,PROD_011,41.66,43.08,44.99
2023-11-05,PROD_012,56.84,48.41,52.56
2023-11-05,PROD_013,23.8,23.46,24.31
2023-11-05,PROD_014,38.15,37.99,39.66
2023-11-05,PROD_015,147.58,156.69,137.61
2023-11-05,PROD_016,814.85,784.54,810.76
2023-11-05,PROD_017,96.64,85.18,99.76
2023-11-05,PROD_018,69.57,64.62,75.03
2023-11-05,PROD_019,101.58,102.54,110.72
2023-11-05,PROD_020,76.1,75.14,79.68
2023-11-05,PROD_021,134.7,118.1,125.1
2023-11-05,PROD_022,19.52,18.16,19.83
2023-11-05,PROD_023,32.97,33.17,36.12
2023-11-05,PROD_024,47.56,47.22,49.96
2023-11-06,PROD_001,90.41,113.54,104.2
2023-11-06,PROD_002,120.64,115.65,126.12
2023-11-06,PROD_003,89.86,81.16,86.27
2023-11-06,PROD_004,78.71,70.9,75.11
2023-11-06,PROD_005,31.76,32.08,34.48
2023-11-06,PROD_006,63.3,61.26,61.92
2023-11-06,PROD_007,72.89,63.6,71.22
2023-11-06,PROD_008,63.51,60.02,67.75
2023-11-06,PROD_009,392.86,355.56,369.88
2023-11-06,PROD_010,188.17,159.39,173.67
2023-11-06,PROD_011,44.97,41.28,46.0
2023-11-06,PROD_012,58.22,51.07,57.42
2023-11-06,PROD_013,25.5,23.37,25.05
2023-11-06,PROD_014,39.92,37.61,39.61
2023-11-06,PROD_015,145.08,153.79,136.54
2023-11-06,PROD_016,787.6,756.33,805.86
2023-11-06,PROD_017,98.59,89.41,95.07
2023-11-06,PROD_018,63.19,66.23,71.83
2023-11-06,PROD_019,101.23,100.42,112.09
2023-11-06,PROD_020,79.69,75.95,81.17
2023-11-06,PROD_021,137.23,112.76,127.59
2023-11-06,PROD_022,18.91,18.6,18.93
2023-11-06,PROD_023,37.49,32.98,33.16
2023-11-06,PROD_024,47.89,46.42,49.46
2023-11-07,PROD_001,87.95,115.73,102.69
2023-11-07,PROD_002,120.14,116.68,127.24
2023-11-07,PROD_003,90.53,74.8,82.89
2023-11-07,PROD_004,76.48,69.85,76.45
2023-11-07,PROD_005,36.48,32.4,35.96
2023-11-07,PROD_006,60.46,59.07,68.33
2023-11-07,PROD_007,71.49,62.31,68.43
2023-11-07,PROD_008,69.41,59.01,64.19
2023-11-07,PROD_009,397.6,348.7,371.72
2023-11-07,PROD_010,190.91,156.22,171.13
2023-11-07,PROD_011,48.59,41.12,47.25
2023-11-07,PROD_012,57.65,50.97,54.81
2023-11-07,PROD_013,24.12,23.52,24.56
2023-11-07,PROD_014,38.48,37.01,39.15
2023-11-07,PROD_015,147.14,150.31,141.97
2023-11-07,PROD_016,791.97,774.29,853.11
2023-11-07,PROD_017,100.96,82.56,91.93
2023-11-07,PROD_018,71.59,66.66,67.82
2023-11-07,PROD_019,107.03,105.9,113.99
2023-11-07,PROD_020,84.47,72.39,79.22
2023-11-07,PROD_021,137.99,116.89,128.66
2023-11-07,PROD_022,19.46,17.22,19.77
2023-11-07,PROD_023,33.86,31.23,32.52
2023-11-07,PROD_024,53.9,44.0,48.61
2023-11-08,PROD_001,89.62,117.36,105.07
2023-11-08,PROD_002,120.43,116.13,125.11
2023-11-08,PROD_003,80.68,81.41,85.11
2023-11-08,PROD_004,71.6,66.28,71.98
2023-11-08,PROD_005,32.74,33.56,33.43
2023-11-08,PROD_006,64.9,60.24,62.99
2023-11-08,PROD_007,65.08,64.41,68.01
2023-11-08,PROD_008,65.81,59.5,62.27
2023-11-08,PROD_009,384.41,349.46,373.91
2023-11-08,PROD_010,188.9,162.41,173.35
2023-11-08,PROD_011,47.12,43.51,46.21
2023-11-08,PROD_012,57.33,48.99,55.39
2023-11-08,PROD_013,24.54,23.19,26.21
2023-11-08,PROD_014,40.04,35.54,39.24
2023-11-08,PROD_015,146.85,154.6,137.83
2023-11-08,PROD_016,802.91,762.18,818.58
2023-11-08,PROD_017,89.61,85.53,96.86
2023-11-08,PROD_018,72.58,66.18,72.7
2023-11-08,PROD_019,118.44,105.94,107.54
2023-11-08,PROD_020,83.71,71.12,79.62
2023-11-08,PROD_021,134.75,116.08,130.07
2023-11-08,PROD_022,21.36,18.52,20.96
2023-11-08,PROD_023,34.87,32.31,33.52
2023-11-08,PROD_024,51.41,43.96,51.12
2023-11-09,PROD_001,87.99,114.05,103.47
2023-11-09,PROD_002,121.51,116.5,129.32
2023-11-09,PROD_003,91.29,76.54,89.76
2023-11-09,PROD_004,75.66,69.58,74.63
2023-11-09,PROD_005,36.23,32.2,33.91
2023-11-09,PROD_006,68.56,58.65,61.14
2023-11-09,PROD_007,69.32,63.02,69.38
2023-11-09,PROD_008,62.8,57.34,64.3
2023-11-09,PROD_009,398.66,358.9,383.8
2023-11-09,PROD_010,181.86,156.79,172.1
2023-11-09,PROD_011,43.43,39.51,47.5
2023-11-09,PROD_012,56.38,50.19,52.69
2023-11-09,PROD_013,26.27,22.84,25.42
2023-11-09,PROD_014,42.76,37.9,39.04
2023-11-09,PROD_015,145.06,154.34,145.18
2023-11-09,PROD_016,786.04,741.2,818.37
2023-11-09,PROD_017,94.82,88.31,93.22
2023-11-09,PROD_018,68.3,63.19,73.09
2023-11-09,PROD_019,110.29,98.57,107.54
2023-11-09,PROD_020,81.39,72.42,81.05
2023-11-09,PROD_021,134.34,116.32,128.62
2023-11-09,PROD_022,19.43,17.82,21.23
2023-11-09,PROD_023,35.91,31.65,36.54
2023-11-09,PROD_024,50.89,47.06,51.31
2023-11-10,PROD_001,90.51,117.34,103.72
2023-11-10,PROD_002,121.92,118.91,130.35
2023-11-10,PROD_003,82.71,78.69,80.85
2023-11-10,PROD_004,67.72,72.95,71.23
2023-11-10,PROD_005,33.38,33.05,35.27
2023-11-10,PROD_006,62.49,60.05,65.13
2023-11-10,PROD_007,75.23,62.29,68.59
2023-11-10,PROD_008,58.58,57.33,65.08
2023-11-10,PROD_009,387.97,352.22,365.9
2023-11-10,PROD_010,187.28,158.32,168.76
2023-11-10,PROD_011,44.86,42.95,47.63
2023-11-10,PROD_012,51.44,51.6,57.73
2023-11-10,PROD_013,22.8,21.51,24.81
2023-11-10,PROD_014,42.42,36.01,39.81
2023-11-10,PROD_015,142.1,152.03,142.99
2023-11-10,PROD_016,791.9,765.48,815.72
2023-11-10,PROD_017,89.72,85.28,96.84
2023-11-10,PROD_018,67.0,62.81,65.62
2023-11-10,PROD_019,111.36,100.88,108.28
2023-11-10,PROD_020,75.61,70.54,79.52
2023-11-10,PROD_021,138.3,117.23,124.99
2023-11-10,PROD_022,20.77,17.61,19.76
2023-11-10,PROD_023,37.42,32.22,35.7
2023-11-10,PROD_024,49.32,44.92,50.25
2023-11-11,PROD_001,87.72,116.74,100.87
2023-11-11,PROD_002,123.54,118.56,126.7
2023-11-11,PROD_003,91.04,77.67,84.36
2023-11-11,PROD_004,71.95,67.84,76.05
2023-11-11,PROD_005,32.99,32.32,33.99
2023-11-11,PROD_006,66.61,60.44,64.79
2023-11-11,PROD_007,70.15,65.99,69.21
2023-11-11,PROD_008,64.44,58.04,65.48
2023-11-11,PROD_009,387.23,357.35,368.14
2023-11-11,PROD_010,189.55,162.02,173.66
2023-11-11,PROD_011,44.44,41.04,45.64
2023-11-11,PROD_012,51.04,51.79,52.97
2023-11-11,PROD_013,24.14,23.4,25.57
2023-11-11,PROD_014,36.9,37.4,41.15
2023-11-11,PROD_015,143.49,150.03,138.09
2023-11-11,PROD_016,790.35,748.41,822.33
2023-11-11,PROD_017,87.97,87.81,92.92
2023-11-11,PROD_018,66.25,65.84,69.06
2023-11-11,PROD_019,113.32,96.82,101.97
2023-11-11,PROD_020,78.24,70.82,80.79
2023-11-11,PROD_021,135.07,118.06,124.93
2023-11-11,PROD_022,20.68,17.66,21.37
2023-11-11,PROD_023,35.47,33.09,35.19
2023-11-11,PROD_024,46.95,45.31,50.96
2023-11-12,PROD_001,89.05,115.89,104.32
2023-11-12,PROD_002,121.64,114.24,127.66
2023-11-12,PROD_003,90.08,79.52,86.1
2023-11-12,PROD_004,80.82,69.48,76.41
2023-11-12,PROD_005,31.74,32.55,36.18
2023-11-12,PROD_006,66.49,58.88,67.12
2023-11-12,PROD_007,66.14,62.88,72.12
2023-11-12,PROD_008,68.93,57.95,64.53
2023-11-12,PROD_009,390.22,354.7,371.84
2023-11-12,PROD_010,190.21,160.06,174.59
2023-11-12,PROD_011,45.44,39.19,45.65
2023-11-12,PROD_012,57.3,50.59,54.9
2023-11-12,PROD_013,22.83,22.15,25.17
2023-11-12,PROD_014,40.0,34.7,41.48
